% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 01/12/2014 through 01/12/2015, for AGRO3.SA.
%
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 252 cases, 35 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Target numeric

@data
10.78,18.89,-5.33,10.31,10.31,10.75,-0.09,-0.81,345000,10.78,-7.28,28261.41,12.84,26.46,0,171200,-100,19.72,-3.02,3.03,3.03,3.03,3.08,-0.07,-0.1,74900,3.03,-3.19,5973.05,45,6.16,2.17,100,-97.83,10.49
10.49,21.28,-3.35,10.49,10.26,10.66,-0.11,-0.51,354600,10.3,-4.64,28429.02,27.83,20.88,27.71,9600,-72.29,19.82,-5.44,2.94,2.94,2.94,3.03,-0.08,-0.21,74800,2.94,-6.67,5970.08,40.19,2.17,0,100,-100,10.55
10.55,23,-3.11,10.48,10.31,10.58,-0.13,-0.52,347800,10.55,-4.73,28422.53,27.59,18.07,26.51,6800,-73.49,19.82,-5.44,2.94,2.94,2.94,3.03,-0.08,-0.21,74800,2.94,-6.67,5970.08,40.19,2.17,0,100,-100,10.49
10.49,24.6,-2.69,10.49,10.41,10.51,-0.14,-0.51,350800,10.44,-4.64,28425.4,28.21,27.31,27.71,3000,-72.29,19.56,-6.84,2.88,2.88,2.88,3,-0.09,-0.25,74700,2.88,-7.99,5968.04,38.74,0.72,0,100,-100,10.7
10.7,24.48,-1.81,10.56,10.36,10.47,-0.14,-0.35,362900,10.46,-3.21,28506.14,34.78,30.12,36.14,12100,-63.86,19.56,-6.84,2.88,2.88,2.88,3,-0.09,-0.25,74700,2.88,-7.99,5968.04,38.74,0.72,0,100,-100,10.79
10.79,23.78,0.41,10.79,10.57,10.56,-0.12,-0.12,366200,10.79,-1.1,28578.01,45.65,42.57,63.86,3300,-36.14,19.56,-6.84,2.88,2.88,2.88,3,-0.09,-0.25,74700,2.88,-7.99,5968.04,38.74,0.72,0,100,-100,11.41
11.41,23.74,3.91,11.18,11,10.7,-0.07,0.18,430600,11.1,1.64,30905.73,55.36,60,80,64400,-20,19.91,-2.44,3,3.03,3,2.98,-0.09,-0.23,76000,3.03,-7.12,6022.2,39.82,3.81,11.43,1300,-88.57,11.45
11.45,23.82,3.94,11.2,11.12,10.84,-0.03,0.22,456600,11.4,2,30952.24,56.55,74.28,78.99,26000,-21.01,18.91,-5.64,2.88,2.88,2.75,2.95,-0.1,-0.32,75600,2.75,-10,6006.2,36.89,7.48,11.02,400,-88.98,11.49
11.49,23.39,3.77,11.2,11.02,10.99,-0,0.26,456600,11.2,2.38,30952.24,57.93,78.47,76.42,41700,-23.58,18.34,-3.38,2.94,2.97,2.91,2.93,-0.1,-0.13,76000,2.97,-4.23,6014.54,44.35,12.85,16.1,400,-83.9,11.39
11.39,23,3.59,11.2,11.2,11.11,0.02,0.25,456600,11.24,2.28,30952.24,57.67,77.28,76.42,49700,-23.58,18.34,-3.38,2.94,2.97,2.91,2.93,-0.1,-0.13,76000,2.97,-4.23,6014.54,44.35,12.85,16.1,400,-83.9,11.25
11.25,22.52,3.44,11.2,11.18,11.2,0.04,0.22,456600,11.2,2,30952.24,56.87,76.42,76.42,23500,-23.58,18.01,-0.59,3.02,3.02,3.02,2.94,-0.09,-0.07,76200,3.02,-2.27,6019.98,47.11,16.67,22.88,200,-77.12,11.41
11.41,22.68,3.2,11.2,11.03,11.2,0.06,0.36,456600,11.24,3.32,30952.24,62.33,76.42,76.42,34700,-23.58,18,-0.85,3,3.09,3,2.97,-0.08,-0.17,75800,3.09,-5.36,6017.33,42.61,20.06,21.19,400,-78.81,11.2
11.2,22.82,2.36,11.13,11.11,11.19,0.06,0.28,442000,11.2,2.58,30860.99,59.21,74.53,70.73,14600,-29.27,17.48,-1.95,2.95,3.13,2.91,2.96,-0.08,-0.24,70600,2.91,-7.52,5930.66,39.83,20.34,16.95,5200,-83.05,11.29
11.29,23.29,2.65,11.19,11.14,11.18,0.07,0.4,471900,11.14,3.71,31022.17,63.16,74.25,75.61,29900,-24.39,16.99,1.81,3.06,3.06,3,2.99,-0.07,-0.04,74300,3,-1.29,6068.63,48.33,21.47,26.27,3700,-73.73,11.39
11.39,24.08,2.14,11.2,11.16,11.18,0.08,0.89,509000,11.39,8.63,31055.33,92.38,74.25,76.42,37100,-23.58,16.6,2.46,3.07,3.07,3.03,3.02,-0.06,-0.13,79500,3.03,-4.06,6085.62,44.14,23.45,27.12,5200,-72.88,11.2
11.2,24.4,0.83,11.1,11.1,11.16,0.07,0.61,490800,11.2,5.82,30892.83,81.44,72.99,66.95,18200,-33.05,15.51,-2.65,2.91,3,2.91,3,-0.06,-0.1,79100,2.95,-3.32,6064.78,45.37,22.32,13.56,400,-86.44,11.2
11.2,24.42,1.18,11.19,11.06,11.16,0.08,0.71,505500,11.1,6.77,31012.02,83.81,72.27,73.45,14700,-26.55,15.35,-8.76,2.7,2.86,2.7,2.94,-0.08,-0.42,75900,2.86,-13.46,5833.85,32.2,13.56,0,3200,-100,11.26
11.26,24.69,-0.03,11.1,11.1,11.16,0.07,0.61,478000,11.23,5.82,30790.84,76.99,68.63,65.49,27500,-34.51,15.2,-6.08,2.76,2.76,2.76,2.9,-0.09,-0.29,76000,2.76,-9.51,5836.07,37.61,9.17,13.95,100,-86.05,11.27
11.27,24.44,-0.21,11.12,11.03,11.14,0.07,0.56,506100,11.16,5.3,30841.47,75.93,66.24,59.78,28100,-40.22,15.3,-7.06,2.71,2.79,2.71,2.83,-0.1,-0.32,75700,2.79,-10.56,5830.63,36.67,5.43,2.33,300,-97.67,11.23
11.23,24.21,-0.58,11.1,11.07,11.12,0.06,0.31,437200,11.08,2.87,30717.55,67.82,48.56,20.41,68900,-79.59,15.39,-5.24,2.75,2.8,2.7,2.77,-0.11,-0.19,77800,2.7,-6.46,5861.63,41.74,9.3,11.63,2100,-88.37,11.27
11.27,22.55,-0.36,11.12,10.82,11.13,0.06,-0.06,461800,11.1,-0.54,30761.87,44,41.66,44.78,24600,-55.22,14.61,-2.37,2.83,2.93,2.83,2.75,-0.1,-0.05,78700,2.84,-1.74,5887.81,47.86,14.73,30.23,900,-69.77,11.1
11.1,21.13,-0.65,11.08,10.8,11.1,0.05,-0.12,446300,11.1,-1.07,30706.12,38.46,35.25,40.58,15500,-59.42,14.17,-3.57,2.78,2.78,2.78,2.77,-0.1,-0.22,78600,2.78,-7.33,5886.05,40,20.16,18.6,100,-81.4,11.17
11.17,19.84,-0.4,11.1,11.01,11.1,0.05,-0.1,463700,11.08,-0.89,30737.52,40.74,44.85,49.18,17400,-50.82,13.24,-3.98,2.76,2.86,2.76,2.77,-0.1,-0.12,78100,2.86,-4.17,5882.45,44,20.93,13.95,500,-86.05,11.36
11.36,19.61,0.58,11.21,11.1,11.12,0.05,0.01,548500,11.26,0.09,31577.88,50.77,52.32,67.21,84800,-32.79,13.24,-3.98,2.76,2.86,2.76,2.77,-0.1,-0.12,78100,2.86,-4.17,5882.45,44,20.93,13.95,500,-86.05,11.35
11.35,19.39,-0.35,11.1,11.1,11.12,0.05,-0.1,468200,11.3,-0.89,30789.93,43.42,55.19,49.18,80300,-50.82,13.24,-3.98,2.76,2.86,2.76,2.77,-0.1,-0.12,78100,2.86,-4.17,5882.45,44,20.93,13.95,500,-86.05,11.3
11.3,19.19,0.38,11.18,11.14,11.13,0.05,-0.02,485300,11.15,-0.18,30913.17,48.81,60.27,64.41,17100,-35.59,12.32,0.02,2.87,2.87,2.87,2.8,-0.09,-0.07,78200,2.87,-2.38,5886.43,46.67,24.03,39.53,100,-60.47,11.33
11.33,19.17,1.6,11.33,11.2,11.18,0.06,0.2,503400,11.3,1.8,31156.01,60.87,67.81,89.83,18100,-10.17,11.98,2.02,2.92,2.96,2.92,2.83,-0.08,-0.1,79200,2.96,-3.31,5903.86,45.1,34.88,51.16,1000,-48.84,11.4
11.4,19.51,1.26,11.3,11.3,11.22,0.07,0.11,497700,11.35,0.98,31140.92,56.18,79.19,83.33,5700,-16.67,11.98,2.02,2.92,2.96,2.92,2.83,-0.08,-0.1,79200,2.96,-3.31,5903.86,45.1,34.88,51.16,1000,-48.84,11.99
11.99,21.81,5.42,11.81,11.36,11.34,0.11,0.61,530200,11.36,5.45,32607.74,71.94,86.01,84.87,32500,-15.13,12.54,8.68,3.12,3.12,3.04,2.89,-0.05,0.12,79500,3.04,4,5924.4,55,62.79,97.67,300,-2.33,12.47
12.47,24.77,7.9,12.17,11.97,11.56,0.18,1.07,590300,11.97,9.64,34439.74,82.42,83.41,82.04,60100,-17.96,13.47,9.5,3.16,3.21,3.11,2.97,-0.03,0.21,80400,3.21,7.12,5935.94,58.82,79.68,90.2,900,-9.8,12.44
12.44,27.53,8.53,12.33,12.1,11.79,0.24,1.14,643400,12.38,10.19,35137.85,83.14,86.18,91.62,53100,-8.38,14.48,10.51,3.2,3.24,3.2,3.05,-0,0.14,86000,3.22,4.58,6006.83,56.25,93.49,92.59,5600,-7.41,12.5
12.5,29.63,6.89,12.23,12.03,11.97,0.27,1.13,602500,12.29,10.18,34806.14,82.66,85.92,84.12,40900,-15.88,16.96,6.34,3.08,3.7,2.97,3.1,0.01,0.01,79400,3.45,0.33,5759.33,50.41,73.6,38,6600,-62,12.51
12.51,31.6,7.12,12.35,12.19,12.18,0.31,1.23,629400,12.39,11.06,35070.08,83.61,88.79,90.64,26900,-9.36,16.96,6.34,3.08,3.7,2.97,3.1,0.01,0.01,79400,3.45,0.33,5759.33,50.41,73.6,38,6600,-62,12.44
12.44,33.28,7.01,12.44,12.17,12.3,0.34,1.34,646200,12.2,12.07,35192.51,85.26,90.22,95.91,16800,-4.09,19.26,11.27,3.25,3.34,3.19,3.16,0.03,0.34,82200,3.19,11.68,5913.87,63.71,61.86,55,2800,-45,12.63
12.63,35.21,6.62,12.5,12.3,12.37,0.37,1.38,965200,12.4,12.41,36731.1,85.57,93.15,92.9,319000,-7.1,21.4,8.24,3.2,3.2,3.2,3.18,0.04,0.5,81200,3.2,18.52,5898.49,73.15,47.67,50,1000,-50,12.99
12.99,37.55,9.22,12.95,12.65,12.49,0.42,1.87,1208900,12.65,16.88,45504.3,89.79,95.59,97.98,243700,-2.02,23.3,6.79,3.19,3.19,3.19,3.18,0.04,0.43,78500,3.19,15.58,5890.05,70.87,51.33,49,2700,-51,13.15
13.15,39.91,8.09,12.96,12.78,12.64,0.45,1.86,1354000,13.1,16.76,45616.34,89.74,93.87,90.73,145100,-9.27,25.49,10.15,3.34,3.34,3.28,3.21,0.06,0.63,78800,3.28,23.25,5904.16,77.88,54.33,64,300,-36,13.29
13.29,42.26,7.2,12.99,12.98,12.77,0.48,1.78,1502400,13.19,15.88,45959.86,89.38,91.67,86.3,148400,-13.7,25.49,10.15,3.34,3.34,3.28,3.21,0.06,0.63,78800,3.28,23.25,5904.16,77.88,54.33,64,300,-36,13.15
13.15,43.84,6.1,13,12.89,12.88,0.49,1.9,1634600,13.15,17.12,46061.63,93.98,87.85,86.51,132200,-13.49,27.79,11.94,3.45,3.45,3.45,3.29,0.08,0.7,79200,3.45,25.45,5917.33,79.17,62.13,73.4,400,-26.6,13.1
13.1,44.61,4.61,12.95,12.78,12.97,0.5,1.77,1463400,13.09,15.83,45403.17,91.55,85.52,83.73,171200,-16.27,28.57,5.32,3.28,3.28,3.28,3.29,0.09,0.45,79100,3.28,15.9,5912.4,67.44,64.24,55.32,100,-44.68,13.18
13.18,45.47,3.94,12.99,12.89,12.98,0.5,1.66,1550700,13.1,14.65,45672.82,91.09,85.06,84.92,87300,-15.08,26.99,-0.89,3.11,3.36,2.89,3.27,0.07,0.33,47700,3.2,11.87,4284.97,61.7,55.32,37.23,31400,-62.77,13.28
13.28,46.45,5.07,13.28,12.98,13.04,0.51,1.98,1662000,13,17.52,48157.58,93.42,89.38,99.48,111300,-0.52,25.54,3.6,3.29,3.34,3.22,3.29,0.08,0.53,48900,3.22,19.2,4354.42,66.88,47.72,50.6,1200,-49.4,13.89
13.89,48.14,3.91,13.24,13.2,13.09,0.52,1.43,1526000,13.25,12.11,47747.94,89.5,83.52,66.15,136000,-33.85,24.65,6.38,3.42,3.45,3.33,3.31,0.09,0.55,51700,3.45,19.16,4465.06,67.3,51.09,65.43,2800,-34.57,12.03
12.03,45.5,-10.07,11.41,11.29,12.77,0.37,-0.76,1470100,12.03,-6.24,40021.58,38.41,56.75,4.62,55900,-95.38,24.23,-7.72,2.97,2.97,2.76,3.21,0.06,0.05,46100,2.76,1.71,3728.22,51.26,46.12,22.34,5600,-77.66,11.53
11.53,44.48,-14.88,10.7,10.2,12.32,0.19,-1.63,1387400,11.21,-13.22,34875.48,28.72,28.1,13.55,82700,-86.45,24.13,-12.09,2.81,2.97,2.66,3.12,0.03,-0.31,38100,2.97,-9.94,3297.24,42.05,34.07,14.42,8000,-85.58,11.53
11.53,44.48,-14.88,10.7,10.2,12.32,0.19,-1.63,1387400,11.21,-13.22,34875.48,28.72,28.1,13.55,82700,-86.45,24.04,-8.74,2.9,2.91,2.9,3.08,0.01,-0.26,38400,2.91,-8.23,3306.85,43.5,19.95,23.08,300,-76.92,11.1
11.1,43.54,-12.63,10.9,10.7,11.91,0.07,-1.33,1408400,10.75,-10.87,35268.01,33.08,12.38,18.97,21000,-81.03,23.61,-5.76,2.98,2.98,2.86,3.02,-0,-0.22,38900,2.86,-6.88,3320.64,44.61,22.76,30.77,500,-69.23,11.2
11.2,42.44,-9.71,11.19,10.91,11.49,-0.01,-1.16,1444600,10.91,-9.39,36231.13,35.85,19.78,26.83,36200,-73.17,23.24,-6.43,2.95,2.95,2.85,2.92,-0.01,-0.13,38400,2.86,-4.22,3315.61,46.67,30.19,36.71,500,-63.29,11.4
11.4,40.98,-7.68,11.37,11.19,11.11,-0.05,-1.07,1464400,11.22,-8.6,36549.62,37.23,25.84,31.71,19800,-68.29,22.9,-6.99,2.91,2.91,2.91,2.91,-0.02,-0.34,38300,2.91,-10.46,3314.25,40.66,33.04,31.65,100,-68.35,11.75
11.75,38.9,-5.4,11.59,11.39,11.15,-0.07,-0.91,1503100,11.4,-7.28,37298.44,39.54,32.07,37.67,38700,-62.33,22.36,-5.17,2.95,2.95,2.95,2.94,-0.03,-0.25,38400,2.95,-7.81,3315.63,43.09,35.02,36.71,100,-63.29,11.74
11.74,36.96,-4.34,11.63,11.4,11.34,-0.08,-1.32,1531800,11.66,-10.19,37397.49,33.25,36.04,38.75,28700,-61.25,21.29,-1.64,3.05,3.05,3.05,2.97,-0.02,-0.14,38700,3.05,-4.39,3325.79,46.32,39.24,49.37,300,-50.63,11.84
11.84,35.54,-4.2,11.55,11.17,11.47,-0.09,-1.41,1491200,11.75,-10.88,37118.21,32.42,37.67,36.59,40600,-63.41,20.39,-1.58,3.03,3.07,3.03,2.98,-0.02,-0.31,37300,3.07,-9.28,3316.61,41.24,44.3,46.84,1400,-53.16,11.59
11.59,34.23,-4.78,11.37,11.37,11.5,-0.12,-1.62,1468900,11.55,-12.47,36770.68,30.53,35.68,31.71,22300,-68.29,19.71,0.91,3.08,3.08,3,3,-0.02,-0.37,38500,3.08,-10.72,3336.42,39.18,49.79,53.16,1200,-46.84,11.48
11.48,33.07,-3.29,11.44,11.33,11.52,-0.13,-1.56,3155900,11.4,-12,47156.78,31.52,33.97,33.6,1687000,-66.4,19.08,0.16,3.04,3.04,3.04,3.03,-0.01,-0.24,38300,3.04,-7.32,3333.82,42.41,49.37,48.1,200,-51.9,11.59
11.59,31.71,-1.85,11.51,11.42,11.5,-0.13,-1.44,3191400,11.5,-11.12,47374,33.02,33.6,35.5,35500,-64.5,18.96,-2.43,2.95,2.95,2.95,3.03,-0.02,-0.16,37800,2.95,-5.14,3319.02,44.67,45.99,36.71,500,-63.29,11.5
11.5,30.92,-2.07,11.37,11.17,11.45,-0.14,-1.62,3147600,11.47,-12.47,46841.25,31.34,33.6,31.71,43800,-68.29,18.11,-1.64,2.95,3.06,2.95,3.01,-0.02,-0.34,37800,3.06,-10.33,3319.02,37.12,40.51,36.71,3500,-63.29,11.37
11.37,30.19,-1.48,11.3,11.24,11.4,-0.15,-1.98,3136300,11.37,-14.91,46771.68,25.97,32.34,29.81,11300,-70.19,17.32,-0.53,2.95,2.95,2.95,2.99,-0.03,-0.47,37800,2.95,-13.74,3319.02,30.25,47.49,69.05,1700,-30.95,11.39
11.39,29.65,-0.27,11.3,11.17,11.38,-0.16,-1.94,3136300,11.3,-14.65,46771.68,26.23,40.54,60.11,53900,-39.89,16.51,-0.17,2.96,2.96,2.95,2.97,-0.03,-0.01,38000,2.95,-0.34,3319.69,49.33,59.06,71.43,200,-28.57,11.32
11.32,29.15,-0.28,11.29,11.21,11.35,-0.17,-0.12,3124800,11.3,-1.05,46761.5,47.35,52.13,66.46,11500,-33.54,16.51,-0.17,2.96,2.96,2.95,2.97,-0.03,-0.01,38000,2.95,-0.34,3319.69,49.33,59.06,71.43,200,-28.57,11.32
11.32,29.15,-0.28,11.29,11.21,11.35,-0.17,-0.12,3124800,11.3,-1.05,46761.5,47.35,52.13,66.46,11500,-33.54,15.4,1.03,3.01,3.01,3,2.96,-0.03,0.2,39200,3,7.12,3339.96,65.62,70.01,69.57,1200,-30.43,11.39
11.39,28.87,-1.14,11.23,11.12,11.3,-0.17,0.53,3110600,11.39,4.95,46686.04,66.46,57.69,46.49,14200,-53.51,14.91,-2.04,2.92,2.92,2.92,2.96,-0.03,0.02,35100,2.92,0.69,3217.37,51.56,57.14,30.43,4100,-69.57,11.29
11.29,29.07,-2.74,11.06,10.9,11.24,-0.19,0.16,3096100,11.15,1.47,46466.54,55.06,43.33,17.02,14500,-82.98,13.89,0.6,3,3.01,2.95,2.97,-0.03,0.02,35800,3.01,0.67,3236.55,51.56,55.07,65.22,700,-34.78,11.06
11.06,29.63,-3.31,10.98,10.7,11.17,-0.21,-0.21,3068400,11.05,-1.88,46266.17,42.34,29.36,24.56,27700,-75.44,13.13,-2.33,2.91,2.96,2.91,2.96,-0.03,-0.04,34700,2.91,-1.36,3203.55,47.14,31.88,0,1100,-100,10.96
10.96,30.14,-4.23,10.84,10.8,11.08,-0.23,-0.53,3052200,10.85,-4.66,46059.62,30.08,17.95,12.28,16200,-87.72,13.13,-2.33,2.91,2.96,2.91,2.96,-0.03,-0.04,34700,2.91,-1.36,3203.55,47.14,31.88,0,1100,-100,10.79
10.79,30.94,-4.35,10.77,10.63,10.98,-0.25,-0.82,3038800,10.75,-7.08,45973.08,15.25,16.14,11.57,13400,-88.43,12.52,0.17,2.99,3.04,2.99,2.97,-0.03,0.08,35500,2.99,2.75,3225.54,55.41,37.43,47.06,800,-52.94,10.65
10.65,32.09,-5.74,10.54,10.39,10.84,-0.28,-1.09,2962600,10.65,-9.37,44345.79,10.22,11.4,10.34,76200,-89.66,13.02,-7.74,2.74,2.89,2.7,2.91,-0.04,-0.21,29300,2.89,-7.12,2707.15,38.95,19.2,10.53,6200,-89.47,10.61
10.61,33.2,-5.05,10.55,10.36,10.74,-0.3,-1,3062900,10.57,-8.66,44440.95,11.54,12.45,15.45,100300,-84.55,13.48,-6.1,2.77,2.83,2.77,2.88,-0.05,-0.28,30400,2.83,-9.18,2719.19,34.09,25.34,18.42,1100,-81.58,0
